time,rms_energy,spectral_centroid,spectral_rolloff,spectral_bandwidth,spectral_flatness,zero_crossing_rate,dissonance
4.1,0.015698354691267,2708.130034132585,4392.7734375,2936.845003599775,0.1620413064956665,0.1233560090702947,0.009445323984548962
4.2,0.0106788976117968,2606.1560804863307,4392.7734375,3443.57790586117,0.2132197916507721,0.065079365079365,0.07218319379804776
4.3,0.0498132221400737,3633.0654037417903,5878.564453125,3950.354660105077,0.2937521636486053,0.1113378684807256,0.300376675319864
4.4,0.0158934462815523,3352.73077803357,5404.833984375,3686.5400509312894,0.2580117285251617,0.0929705215419501,0.1768227644503376
4.5,0.0103714615106582,2656.743551729614,4435.83984375,3018.7446485626187,0.1753755807876587,0.128344671201814,0.019768952141028674
4.6,0.0084268953651189,2461.9008154798435,4371.240234375,2894.443152443625,0.1526115238666534,0.0700680272108843,0.004029607267692591
4.7,0.010117438621819,2551.797519863994,4414.306640625,2952.479914674469,0.1783847659826278,0.0675736961451247,0.0230740955459471
4.8,0.0077071492560207,2246.197733787784,4134.375,2920.088770467498,0.1587505638599395,0.0721088435374149,0.007035458367908295
4.9,0.0038665137253701,2188.7835952234514,3789.84375,2992.7370000803085,0.1610753387212753,0.0489795918367346,0.008377048410969874
5.0,0.0080796871334314,2487.667587758588,4048.2421875,2286.3805996137753,0.104289636015892,0.0598639455782312,0.00824953148336562
5.1,0.0065723895095288,1996.979600463624,3488.37890625,2702.063615699971,0.137342557311058,0.0614512471655328,0.0
5.2,0.0051207640208303,1989.9571276862337,3402.24609375,2487.6183643201352,0.1186887845396995,0.0662131519274376,0.0018422015832761495
5.3,0.0028770947828888,1998.7147672206763,3402.24609375,2950.075834034567,0.1539609730243683,0.0510204081632653,0.0044147246958208255
5.4,0.0047401273623108,2331.774146487824,3746.77734375,3252.480111767268,0.2011482417583465,0.0458049886621315,0.05150285792176197
5.5,0.0047442666254937,2451.7627708826453,3768.310546875,4099.201962118383,0.2584628164768219,0.0478458049886621,0.17476261405108945
5.6,0.0037922977935522,2531.4989115689036,4198.974609375,3725.6337265131506,0.2449483573436737,0.0467120181405895,0.1391596845419098
5.7,0.0045131514780223,2892.5670047036288,5060.302734375,4350.642977790728,0.3052881956100464,0.0362811791383219,0.3305741437162661
5.8,0.0064807222224771,3297.0660941785254,7364.35546875,4956.192849832204,0.3780691027641296,0.0344671201814058,0.6686201156567784
5.9,0.0047740577720105,2700.7618520984256,4995.703125,4435.129341089804,0.2994557917118072,0.0238095238095238,0.3082589712597019
6.0,0.0050598056986927,2314.4961616883897,3811.376953125,4139.4655666514245,0.2507423460483551,0.0204081632653061,0.1541005993153818
6.1,0.0063997483812272,2642.5497426566367,4435.83984375,4261.203229411052,0.2912837266921997,0.0219954648526077,0.2795002172953129
6.2,0.0047734244726598,2882.8244566206863,5813.96484375,4652.629209436389,0.3237369656562805,0.0292517006802721,0.4044880226305041
6.3,0.0055680866353213,2091.2974163359195,3380.712890625,3704.569430928675,0.2094316929578781,0.0222222222222222,0.06482252128626281
6.4,0.012360262684524,2292.9045310155643,3596.044921875,4134.091761064147,0.2485457211732864,0.0204081632653061,0.1498361182517454
6.5,0.0108901923522353,2516.642141752783,5146.435546875,4572.338427821369,0.290221095085144,0.0158730158730158,0.27594611236473476
6.6,0.0114231435582041,2411.892233707467,4758.837890625,4502.883455628597,0.2768756151199341,0.0160997732426303,0.231233353900369
6.7,0.0123606882989406,2359.515868901605,4521.97265625,4448.661645601997,0.269707053899765,0.0158730158730158,0.20904008068120838
6.8,0.0102462051436305,2541.9847563452863,5189.501953125,4580.165599451225,0.2931969463825226,0.0160997732426303,0.28635067765282846
6.9,0.0113435192033648,2881.0708315089937,6524.560546875,4859.656507724529,0.3329427540302276,0.0158730158730158,0.4462809829640587
7.0,0.0096227042376995,2240.843455886392,3940.576171875,4288.475926652772,0.2553983330726623,0.0160997732426303,0.16718993020829903
7.1,0.0048483447171747,2038.4665995430169,3014.6484375,4050.8229578117375,0.2271522432565689,0.0158730158730158,0.0983328054148979
7.2,0.0055951280519366,2642.9774277473116,5706.298828125,4707.144538868693,0.3080390691757202,0.0158730158730158,0.34035548192860876
7.3,0.0051104174926877,2106.1276330102696,3617.578125,4239.742123711318,0.2409723401069641,0.0158730158730158,0.12921730220891667
7.4,0.0064472677186131,2126.2291151873637,3660.64453125,4247.133768240696,0.2422679811716079,0.0160997732426303,0.13260265349695102
7.5,0.0092991320416331,2966.714919959564,6976.7578125,4966.807479142226,0.348643809556961,0.0158730158730158,0.5181520582642075
7.6,0.0110503928735852,2097.653439920607,3552.978515625,4206.917049197256,0.2394462525844574,0.0158730158730158,0.12664398788127326
7.7,0.0126285050064325,1583.1620924423694,1744.189453125,3590.1852516979807,0.1720042526721954,0.0160997732426303,0.01714774265130584
7.8,0.0060910782776772,2633.2112001456953,5684.765625,4708.389685073447,0.3067618608474731,0.0158730158730158,0.33552122337146095
7.9,0.0045750620774924,2212.034410782412,4048.2421875,4338.9594280260335,0.2529835402965545,0.0158730158730158,0.1595268108846058
8.0,0.0037015560083091,1343.0307252705563,1356.591796875,3220.666648856138,0.1400412917137146,0.0158730158730158,0.00031580900603961793
8.1,0.0057381754741072,2118.5056425053513,3682.177734375,4222.296655051243,0.242454394698143,0.0158730158730158,0.13291494655810235
8.2,0.0058976165018975,1834.5394459183756,2562.451171875,3888.561622957158,0.2057647854089737,0.0158730158730158,0.05866225723487603
8.3,0.0086097670719027,2506.635679601195,5189.501953125,4577.779144533893,0.2910104691982269,0.0158730158730158,0.278060261334597
8.4,0.0121782962232828,2872.0328765870668,6589.16015625,4889.379026266489,0.3371100723743438,0.0158730158730158,0.46519425914998935
8.5,0.0143649987876415,1945.327163945847,2993.115234375,4079.8454955364887,0.2202402800321579,0.0160997732426303,0.08559118289762958
8.6,0.0145315704867243,2336.046945227435,4543.505859375,4457.028643819943,0.2695403099060058,0.0158730158730158,0.2089308820160791
8.7,0.0156736150383949,2359.3638257436346,4629.638671875,4471.855889059358,0.2724771201610565,0.0158730158730158,0.21825481597018304
8.8,0.0119265168905258,2128.044684060831,3682.177734375,4243.12858085742,0.2432810515165329,0.0160997732426303,0.13606186714403493
8.9,0.0064894314855337,2643.0725352139257,5555.56640625,4654.128694160859,0.3070007264614105,0.0165532879818594,0.3367172194128967
9.0,0.0090360576286911,2685.8155700189004,5857.03125,4732.562960315696,0.3128406703472137,0.0167800453514739,0.3603209450930449
9.1,0.0108048608526587,2751.197632032601,5986.23046875,4745.383222991114,0.3199718594551086,0.0163265306122449,0.3901566372218517
9.2,0.0081155253574252,2891.0740331554493,6546.09375,4865.336582043033,0.3382686674594879,0.0158730158730158,0.46926119109673325
9.3,0.0115112150087952,2575.049219432404,5361.767578125,4627.278929003978,0.2977513074874878,0.0167800453514739,0.30312564646069085
